holder_id,target_id,label
3557,45,1
3558,1126,1
3559,1108,1
3560,1385,1
3561,93,1
3562,388,1
3563,45,1
3564,67,1
3565,1385,1
3566,547,1
2162,388,1
3567,1149,1
3568,1108,1
3569,673,1
3570,104,1
3571,525,1
3572,16,1
3573,1618,1
3574,739,1
3050,50,1
2263,369,1
3575,259,-1
3576,1126,1
3577,619,1
3578,162,1
3579,1149,1
3580,726,1
3581,205,1
3582,334,1
3583,1217,1
3584,6,1
3585,551,1
3586,1228,1
3587,1570,1
3588,332,-1
3589,27,-1
3590,396,1
3591,13,1
3592,17,1
3593,340,1
3594,386,1
3595,625,1
3596,1126,1
3597,733,1
3598,1074,1
3599,6,1
3600,994,1
3601,92,1
3602,739,1
3603,1061,1
3604,92,1
3605,76,1
3606,24,1
3607,126,-1
3608,1445,1
3609,1337,-1
3610,86,1
3611,1149,1
3612,1149,1
3613,6,1
3614,1445,1
3615,76,1
3616,1014,1
3617,15,1
3618,6,1
3619,938,1
3620,782,1
3621,66,1
3622,1126,1
3623,5,1
3624,1126,1
3625,598,1
3626,990,1
3627,388,1
3628,6,1
3629,7,1
3630,9,1
3631,35,1
3632,6,1
3633,66,1
3634,45,1
3635,1445,1
3636,1402,1
3637,1126,1
3638,6,1
3639,1126,1
3640,88,1
3641,47,1
3642,115,1
3643,92,1
3644,177,1
3645,86,1
3646,739,1
3647,1618,1
3648,6,1
3649,1566,1
3650,116,1
3651,50,1
3652,976,1
3653,10,1
3654,151,1
3655,116,1
3656,1126,1
3657,1573,1
3658,13,1
3659,15,-1
3660,660,1
3661,23,1
3662,386,1
3663,1311,1
3664,161,1
3665,92,1
3666,525,1
3667,32,1
3668,519,1
3669,976,1
3670,76,1
3671,1445,1
3672,613,1
3673,388,1
3674,24,1
3675,551,1
3676,158,1
3677,1653,1
3678,76,1
3679,6,-1
3680,449,1
3681,1170,1
3682,87,1
3683,590,1
3684,76,1
3685,45,1
3686,217,1
3687,660,1
3688,525,-1
3689,78,1
3690,92,1
3691,92,1
3692,295,1
3693,268,1
3694,27,1
3695,115,1
3696,1061,1
3697,1105,1
3698,836,1
3699,1685,1
3700,27,1
3701,255,1
2496,388,1
3702,1126,1
3703,6,1
3704,124,1
3705,1309,1
3706,5,1
3707,78,1
3708,27,1
3709,931,1
3710,369,1
3711,1445,1
3712,1126,1
3713,221,1
3714,322,1
3715,1170,1
3716,3,1
3717,151,1
3717,668,1
3718,449,1
3719,739,1
3720,931,1
3721,190,1
3722,174,-1
3723,6,1
3724,905,1
3725,797,1
3726,145,1
3727,572,1
3726,96,1
3728,92,1
3729,340,1
3730,479,1
3731,6,1
3732,66,1
3733,45,1
3734,976,1
3735,1445,1
3736,415,1
3737,324,1
3738,525,1
3739,51,1
3739,357,1
3740,801,1
3741,1445,1
3742,1445,1
3743,1486,1
3744,1126,1
3745,76,1
3746,76,1
3747,116,1
3748,879,1
3749,611,1
3750,739,-1
3751,151,1
3752,547,1
3753,92,-1
3754,5,-1
3755,244,1
3755,238,1
3755,146,1
3756,729,1
3757,801,1
3758,51,1
3759,259,1
3760,1687,1
3761,295,1
3762,668,1
3763,27,-1
3764,739,1
3765,115,1
3766,115,1
3767,116,1
3768,1126,1
3191,851,1
3769,6,1
3770,156,1
3771,16,1
3772,1126,1
3773,1445,1
2798,1445,1
3774,130,1
3775,1445,1
2238,1463,1
3776,17,1
3777,92,1
3778,92,1
3779,116,1
3779,59,1
3780,76,1
3781,66,1
3782,171,1
3783,1445,1
3784,259,1
2238,422,1
3785,455,1
3786,782,1
3787,88,1
3788,739,1
3789,174,1
3790,35,1
3791,878,1
3792,457,1
3793,1618,1
3794,739,1
3795,568,1
3796,55,1
3797,259,1
3798,37,1
3799,797,1
3800,53,1
3801,332,1
3802,479,1
3803,13,1
3804,63,1
3010,151,1
3805,782,1
3806,10,1
3807,388,1
3808,55,1
3809,52,1
3810,388,1
3811,801,-1
3812,180,1
3813,54,1
3814,878,1
3815,66,1
3816,17,1
3817,252,1
3818,180,-1
3819,1445,1
3820,1195,1
3821,653,1
3822,245,-1
3823,619,1
3824,729,1
3825,305,1
3826,1314,1
3827,54,1
3828,20,1
3829,457,1
3830,1126,1
3831,1126,1
3832,17,1
3833,124,1
3194,181,1
3834,739,1
3835,53,1
2463,1310,1
3836,27,1
3837,931,1
3838,32,1
3839,6,1
3840,164,1
3841,729,1
2248,567,1
3842,27,1
3525,17,1
3843,976,1
3347,1445,1
3844,364,1
3845,878,1
3846,54,1
3847,6,1
3041,340,1
3848,1126,1
3849,47,1
3850,146,1
3851,878,1
3852,340,1
3853,1364,1
3854,724,1
3855,19,1
3856,1613,-1
3857,369,1
3858,731,1
3859,162,1
3860,1445,1
3861,215,-1
3862,3,1
3863,1445,1
3864,724,1
3865,878,1
3866,88,1
3867,1090,1
3868,83,1
3869,35,1
3870,1497,1
3871,1654,1
3872,92,1
3873,1445,1
3874,859,1
3875,76,1
3876,1706,1
3877,35,1
3878,66,1
3879,994,-1
3880,162,1
3881,551,1
3882,1126,1
3029,89,1
3883,1116,1
3884,572,1
3885,739,1
3886,3,1
3887,6,1
3888,1140,1
3889,509,1
3890,76,1
3891,21,1
2543,162,1
3892,16,1
3893,17,1
3894,768,1
3895,35,1
3896,86,1
3897,76,1
3898,176,1
3899,931,1
3900,76,1
3901,976,1
3902,1126,1
3903,1445,1
3904,6,1
3905,177,1
3906,115,-1
3907,1222,1
3908,6,1
3909,478,1
3910,1393,1
3911,54,1
2543,449,1
2543,0,1
3912,739,1
3913,54,1
3914,342,1
3915,92,1
3916,91,1
3917,1126,1
3918,6,1
3919,76,1
3920,1717,1
3921,668,1
3922,668,1
3923,244,1
2230,660,-1
3924,177,1
3270,92,1
3925,213,1
3926,172,1
3927,6,1
3928,763,1
3929,878,1
3930,27,1
3931,6,1
3932,1641,1
3933,1126,1
3934,174,1
3935,269,1
3936,1074,1
3937,177,1
3536,22,1
3938,1061,1
1990,5,1
3939,6,1
3940,76,1
3941,801,1
3942,976,1
3943,994,1
3944,236,1
3945,1074,1
3946,35,1
3947,1618,1
3948,66,1
3949,178,1
3950,505,1
3951,92,1
3952,147,1
3953,169,1
3954,386,-1
3955,53,1
2195,1525,1
3956,1714,1
3957,271,1
3958,976,1
3959,171,1
3960,1116,1
3961,98,1
3962,3,1
3963,778,1
3964,1618,1
2581,104,1
3965,859,1
3966,364,1
3967,268,1
3968,878,1
3969,1385,1
3970,388,1
3971,92,1
3792,1343,-1
3972,15,1
3973,45,1
3974,878,1
3975,299,1
3976,66,1
3977,93,1
3978,1116,1
3979,1335,1
3980,931,1
3981,6,1
3982,453,1
3983,326,1
3984,976,1
3985,309,1
3986,739,1
3987,1126,1
3988,370,1
3989,94,1
3990,660,1
3991,54,1
3992,27,1
3993,92,1
3994,1121,1
3995,332,1
3996,115,-1
2759,332,1
3997,21,1
3998,51,1
3999,6,1
4000,203,1
4001,76,1
4002,174,1
4002,476,1
4003,1473,1
4004,310,1
4004,1311,1
4004,256,1
4005,162,1
4006,447,1
4007,889,1
4008,705,1
4009,835,1
4010,878,1
4011,35,-1
4012,13,1
4013,17,1
4014,976,1
4015,4,1
4016,865,1
4017,836,1
4018,1126,1
4019,151,1
4020,17,1
4021,931,1
4022,1126,1
4023,801,1
4024,52,1
4025,934,1
4026,103,1
4027,905,1
4028,41,1
4029,1445,1
4030,461,1
4031,1287,1
3329,976,1
4032,976,1
4033,27,1
4034,295,1
4035,280,1
4036,27,1
4037,259,1
4038,6,1
4039,1170,-1
4040,931,1
4041,236,-1
4042,76,1
4043,832,1
3540,162,1
4044,934,1
4045,1445,1
4046,27,1
4047,116,1
4048,45,1
4049,174,1
4049,476,1
4050,174,1
4050,476,1
3347,125,1
4051,801,1
4052,27,1
3347,186,1
4053,547,1
4054,364,1
4055,1126,1
4056,1090,1
4057,782,1
4058,520,1
4059,273,-1
4060,6,1
4061,878,1
3109,102,1
4062,739,1
4063,5,1
2521,92,1
3469,115,1
4064,41,1
4065,6,1
4066,6,1
4067,6,1
4068,831,1
4069,92,1
4070,400,1
4071,670,1
4072,976,1
1792,116,1
4073,53,1
3976,59,1
4074,1445,1
4075,249,1
4076,931,1
4077,233,1
4078,76,-1
4079,739,1
4080,116,1
4081,724,1
3169,1618,1
4082,976,1
4083,66,1
4084,549,1
4085,66,1
4086,5,1
4087,81,1
4088,884,1
4089,878,1
4090,878,1
4091,6,1
2122,54,1
4092,1057,1
4093,878,1
4094,1116,1
4095,479,1
4096,92,1
4097,1126,1
4098,1126,1
4099,551,1
4100,100,-1
4101,4,1
4102,984,1
4102,1197,-1
4103,92,1
3729,660,1
4104,1445,1
4105,739,1
4106,17,1
4107,931,1
4108,129,1
4109,878,1
4110,3,1
4111,931,1
4112,729,1
4113,739,1
2738,798,1
4114,502,1
4115,1006,1
4116,859,1
4117,1587,1
3513,66,1
4118,54,1
4119,739,-1
4120,13,1
4121,1721,1
4122,1445,1
4123,1090,1
4124,859,1
3870,62,1
4125,1195,1
4126,37,1
4127,1126,1
4128,322,1
4129,572,1
4130,976,1
4131,1472,1
4132,670,1
4133,1435,1
4134,17,1
4135,17,1
4136,115,1
4137,92,1
4138,1015,1
4139,76,1
4140,6,1
4141,17,1
4142,6,1
4143,994,1
4144,1659,1
1890,525,1
4145,172,-1
4146,525,1
4147,16,1
4148,305,1
4149,54,1
4150,27,1
4151,976,1
4152,66,1
4153,25,1
4154,17,1
4155,41,-1
4156,17,1
4157,698,1
4158,510,1
4159,364,1
4160,1116,1
4161,53,1
4162,878,1
4163,104,-1
2083,13,1
4164,994,1
4165,55,1
4166,250,1
4167,729,1
4168,1127,1
4169,1721,1
4170,1086,1
4171,159,1
4172,1074,1
4173,115,1
4174,668,1
4175,66,1
4176,1393,1
4177,801,1
4178,1505,1
4179,332,1
4180,114,1
4181,6,1
4182,6,1
4183,547,1
4184,449,1
2493,54,1
4185,1559,1
4186,14,1
2983,1587,1
4187,66,1
4188,1126,1
4189,1126,1
4190,295,1
4191,572,1
4192,525,1
4193,1126,1
4194,66,1
4195,1456,1
4196,180,1
4197,6,1
4198,1464,1
4199,50,-1
4200,1385,1
4201,154,1
4202,92,1
4203,92,1
4204,457,1
4205,86,1
4206,76,1
4207,976,1
4208,1126,1
4209,931,-1
4210,6,1
4211,6,1
4212,640,1
4213,369,1
4214,994,1
4215,136,1
4171,13,-1
4171,551,-1
4216,6,1
4217,27,1
4218,126,1
4219,6,-1
4220,77,1
4221,4,-1
4222,1539,1
4223,35,1
4224,66,1
4225,1385,1
4226,149,1
4227,723,1
3536,547,1
4228,878,1
4229,869,1
4230,1721,-1
4231,931,1
4232,17,1
4233,966,1
4234,1033,1
4235,1043,1
3308,332,1
4236,878,1
4237,66,1
4238,1587,1
4239,16,1
4240,931,-1
4241,1095,1
4242,1126,1
4243,464,1
4244,1445,1
4245,6,1
4246,782,1
4247,422,-1
4248,1644,1
4249,53,1
4250,233,1
4251,174,1
4251,476,1
4252,215,1
4253,76,1
4254,76,1
4255,52,1
4256,54,1
4257,878,1
4258,567,1
4259,1126,1
4260,1714,1
4261,66,1
4262,739,1
2898,54,1
4263,396,1
3364,983,1
4264,565,1
4265,801,1
4266,1126,1
4267,54,1
4268,668,1
4269,388,-1
2100,260,1
4270,11,1
4271,162,1
4272,141,1
4273,758,1
4274,437,1
4275,1116,1
4276,27,1
4277,76,1
4220,233,1
4278,640,1
4279,340,1
4280,92,-1
4281,310,1
4282,5,1
4283,308,1
4284,92,1
4285,16,1
4286,76,1
4287,27,1
4288,27,1
4289,254,-1
4290,547,1
4291,172,1
4168,994,1
4292,1126,1
2834,739,1
4293,715,1
3022,855,-1
4294,76,1
4295,151,-1
3368,17,1
4296,739,1
4297,54,1
2459,27,1
4298,35,1
4299,934,1
4300,35,1
4301,115,1
4302,1139,1
4303,561,1
3621,976,1
4304,447,1
2452,1587,1
3554,100,1
3585,1126,1
4305,477,1
4306,6,1
4307,76,1
4308,6,1
4309,174,1
4310,878,-1
4311,572,1
4312,27,1
4313,21,1
4314,921,-1
4315,54,1
4316,35,-1
4317,329,-1
4318,1670,1
4319,1255,1
4320,966,1
4321,976,1
4322,1587,1
4323,1587,1
4324,1126,1
4325,89,1
4326,30,1
4327,6,1
4328,6,1
4329,1497,-1
4330,35,1
4331,993,1
4332,1086,1
4333,16,1
4334,22,1
4335,162,1
4336,17,1
4337,1587,1
4338,525,1
2297,1116,-1
4339,878,1
4340,1445,1
4341,295,1
4342,295,1
4343,254,1
4344,260,1
4345,859,1
4346,724,1
4347,78,1
2865,6,1
4348,878,1
4349,1445,1
2534,388,1
3840,1496,1
4350,1126,1
4351,6,1
4352,878,1
4353,402,1
4354,1088,1
4355,35,1
4356,172,1
4357,976,1
4358,1170,1
4359,41,1
4360,551,1
4361,1587,1
4362,27,1
4363,66,1
4364,66,1
4365,994,1
4366,1127,1
4367,364,-1
4368,4,1
4369,259,1
4370,521,1
4371,668,1
4372,1559,1
4256,739,-1
4373,54,1
4374,457,-1
4375,1126,1
4376,878,1
4377,27,1
4378,320,1
4379,54,1
4380,782,1
2019,27,1
4381,859,1
4382,878,1
4383,1126,1
4384,35,1
4385,976,1
4386,45,1
4387,1090,1
4388,76,1
4389,48,-1
4390,1108,1
3229,660,1
4391,171,1
4392,66,1
2545,364,1
2545,1126,1
2608,9,1
4393,54,1
4394,45,1
4395,739,1
4396,547,1
4397,477,-1
4398,1259,1
4399,27,1
3581,3,1
4400,388,1
4401,100,1
4328,485,1
4402,739,1
4403,1116,1
3376,479,1
4404,295,1
4405,259,1
4406,45,1
4407,76,1
4408,17,1
4409,142,1
4410,1445,1
4411,1710,1
4412,1126,1
4413,983,1
4414,1501,1
4415,878,1
4416,668,1
4417,6,1
4418,76,1
4419,6,1
4420,86,1
4421,116,1
4422,6,1
4423,6,1
2676,273,1
4424,76,1
4425,976,1
4426,1126,1
4427,976,1
4428,310,1
4429,251,1
4430,22,1
4431,45,1
4432,43,1
4433,177,1
4434,1579,1
4435,1445,1
4436,54,1
4437,6,1
4438,6,1
4439,418,1
4440,386,-1
4441,1126,1
4442,1109,1
2085,370,1
4443,27,1
4444,1534,1
4445,254,1
4446,146,1
4447,1396,1
2729,865,1
4448,1337,1
4449,940,1
4450,45,1
4451,177,-1
4452,62,1
4453,1108,1
4454,1445,1
4455,5,1
4456,1126,1
2823,100,-1
4457,1706,1
4458,6,1
4459,35,1
3429,177,1
2145,620,1
4460,1721,1
4461,1126,1
4462,45,1
4463,878,1
4464,66,1
4465,897,1
4466,81,1
4467,66,1
4468,115,1
4469,41,1
4470,54,1
4471,640,1
4472,801,1
4473,248,1
4474,66,1
1833,53,1
4475,6,1
4476,338,1
4477,897,-1
4478,1311,1
4479,259,1
4480,739,1
4481,801,1
3961,27,1
4482,305,1
4483,1445,1
4484,976,1
2543,266,1
2543,926,1
4485,364,1
2747,520,1
2828,100,1
4486,457,1
4487,5,1
4488,248,1
4489,946,1
4490,1435,1
4491,464,1
4492,1126,1
4493,386,1
4494,1237,1
4495,116,-1
4496,788,1
4497,724,1
4498,346,1
4499,86,1
4500,642,1
4501,572,1
2793,63,1
4502,305,1
4503,17,-1
4504,47,1
4505,878,1
4506,1116,1
4507,1618,1
4508,92,1
4509,66,1
4510,115,1
4511,1435,1
4512,115,1
4513,86,1
4514,699,1
4515,525,1
4516,1644,1
4517,619,1
4518,66,1
4519,666,1
4520,782,1
4521,766,1
4522,5,1
2867,547,1
1916,551,1
4523,6,1
4524,126,1
4525,27,1
4526,1385,1
4527,230,1
4528,1074,1
4529,310,1
4530,92,1
4531,1090,1
4532,115,1
4533,50,1
4534,76,1
4535,142,1
4536,378,1
4537,259,1
4538,1254,-1
4539,364,1
4540,205,1
4541,386,1
4542,625,1
4543,931,1
4543,525,1
4543,364,1
4543,63,1
4543,53,1
3416,275,1
4544,1618,1
4545,342,1
2639,660,1
4546,5,1
4546,85,1
4547,505,1
4548,1587,1
4549,245,1
4550,479,1
4551,976,1
4552,171,1
4553,1445,1
4554,878,1
4555,259,1
2921,258,1
4556,1721,1
4557,310,1
4558,1445,1
4559,177,-1
4560,669,1
4561,116,1
4562,1618,1
4563,275,1
4564,1579,-1
4565,6,1
3072,976,1
4566,17,-1
4567,859,1
4568,266,1
4569,858,1
4570,50,-1
4570,172,-1
4571,449,1
4572,6,1
4573,1435,1
4574,7,1
4575,572,1
4576,3,1
2238,402,1
4577,461,1
4578,388,1
4579,9,1
4580,258,1
4581,6,1
2362,660,1
4582,1445,1
4583,1074,1
4584,994,1
4585,660,1
2243,689,1
2243,418,1
3314,459,1
4586,6,1
4587,459,1
4588,364,1
4589,260,1
4590,670,1
4591,27,1
4592,340,1
4593,878,1
4594,865,1
4595,325,1
4594,1483,1
4596,976,1
4597,1126,1
2223,1287,1
4598,662,1
4599,693,1
4600,601,1
2151,525,1
4601,684,1
4602,739,1
4603,1090,1
4604,402,1
4605,1088,1
4606,27,1
4607,161,1
4608,340,1
4079,1472,1
4609,190,1
4610,1392,1
4611,53,1
4612,976,1
4613,1385,1
2251,459,1
4614,1126,1
4615,78,1
4616,259,1
4617,924,1
4618,12,1
4619,1653,1
4620,17,1
4621,1445,1
3564,1385,1
4622,739,1
4623,53,1
4624,98,1
4625,479,-1
3839,631,-1
4626,76,1
4627,19,-1
4628,76,1
4629,782,1
4630,76,1
4631,415,1
4632,976,1
4633,151,1
4634,52,1
4635,35,1
2240,476,1
4636,878,1
4637,525,1
4638,116,1
4639,295,1
4640,171,1
4641,177,1
4086,37,1
4285,728,1
4642,878,1
4643,1445,1
4644,670,1
4645,115,1
4646,976,1
4647,1559,1
4648,179,1
4649,92,1
4650,27,1
4651,45,1
4652,1116,1
4653,1293,1
4654,35,1
4442,1095,1
4655,1126,1
4656,1536,1
4657,572,1
2298,551,1
4658,17,1
4659,669,1
4660,388,1
4661,54,1
4662,669,1
4663,354,1
4664,332,-1
4665,948,1
4666,669,1
4667,104,1
4668,1683,1
4669,739,1
4670,1101,1
4671,1445,1
4672,1126,1
4673,464,1
4674,1578,1
4675,6,1
4676,1245,1
3259,136,1
4677,1612,-1
4678,364,1
4679,931,1
4680,1485,1
4681,640,1
3625,7,1
4682,841,1
4683,92,1
4684,87,1
4685,6,1
4686,6,1
4687,332,-1
4688,1385,1
4689,86,1
4690,551,1
4691,1126,1
2830,100,1
4692,1126,1
4693,6,-1
4694,422,1
4695,768,1
4695,41,1
4696,1445,1
4697,174,1
4698,17,-1
4699,1481,1
4700,547,1
4701,17,1
4702,364,1
4703,116,1
4704,5,1
4705,1484,1
4706,66,1
4707,6,1
4708,6,1
4709,1196,1
4710,194,1
4711,1126,1
4712,1477,1
3554,227,1
4713,479,1
4714,1126,1
4715,254,1
4716,1424,1
4717,76,1
4718,16,1
4719,931,-1
4720,3,1
4721,207,-1
4722,1126,1
4723,479,1
4724,976,1
4725,652,1
2711,1463,1
4726,45,1
4727,62,1
4728,1337,1
4729,66,1
4730,994,1
4731,747,1
4732,22,1
4733,5,1
4734,54,1
4735,260,1
4736,115,1
4737,27,1
4738,6,1
4739,3,1
4740,782,1
4741,976,1
4742,92,1
4743,50,1
4744,54,1
4745,66,1
4746,572,1
4747,53,1
4748,739,1
3186,92,1
4749,1364,-1
4750,1126,1
4751,1126,1
4752,402,1
4753,1116,1
3420,174,1
3420,476,1
4754,172,1
4755,100,1
4756,6,1
4757,343,1
4758,217,1
4759,260,1
4760,842,1
4761,66,1
2630,27,1
4762,5,1
4763,76,1
4764,739,1
4765,878,1
4766,402,1
4766,1385,1
4766,54,1
4767,35,1
4768,631,1
4769,994,1
4770,180,1
4771,798,1
4772,76,1
4773,6,1
3737,59,1
4774,290,1
4775,6,1
4776,415,1
4777,946,-1
4778,801,1
4779,619,1
4780,985,1
4781,976,1
2543,129,1
2543,387,1
2543,943,1
4782,859,1
4783,768,1
4784,1126,1
4785,343,1
4786,1364,1
4787,994,1
4788,6,1
4789,259,1
4790,660,1
4791,1445,1
4792,258,1
4793,739,1
4794,859,1
4795,170,1
4796,572,1
4797,17,1
4798,344,1
4799,931,1
4800,92,1
4801,1090,-1
4802,837,1
4803,5,-1
4804,17,1
4805,92,1
4806,329,-1
4807,223,1
4808,92,1
4809,305,1
4810,1257,1
4811,76,1
3899,388,1
4812,422,1
4813,115,1
4814,479,1
4815,4,1
4546,668,1
4816,660,1
4817,525,1
4818,35,1
4819,53,1
4820,104,1
2891,136,1
4821,115,1
4822,259,1
4823,1065,1
4824,174,1
4825,17,1
4826,929,1
2789,1337,1
4827,795,1
4828,739,1
4829,1445,1
4830,88,1
4831,54,1
4832,1170,1
2752,388,1
4833,1013,1
4834,107,1
4835,1170,1
4836,525,1
4178,449,1
4837,66,1
4838,205,1
4839,16,1
4840,215,1
2866,136,1
4841,6,1
4842,76,1
4843,525,1
4843,177,1
4843,1074,1
4844,17,1
4600,14,1
4600,92,1
4845,1721,-1
4846,50,1
4847,4,1
4848,1017,1
4849,6,1
4850,1587,1
4851,1116,1
4852,45,1
3049,115,1
4853,22,1
4854,25,1
4855,453,1
4856,1445,1
4857,66,1
4858,275,1
4859,66,1
4860,660,1
4861,572,1
4862,35,1
4863,525,1
4864,886,1
4865,27,1
4866,724,1
4867,116,1
1827,1445,1
2104,66,1
4868,1127,1
4869,1385,1
4870,100,1
4871,142,1
4872,25,1
4873,41,1
4874,1170,1
4875,76,1
4876,801,1
4877,602,1
4878,739,1
4879,1112,1
4880,115,1
4881,101,1
4882,88,1
4883,76,1
4884,251,1
3315,1015,1
4885,92,1
4886,85,1
4887,92,1
4888,177,1
4889,768,1
4890,1105,1
3598,177,-1
2653,415,1
4891,439,-1
4892,35,1
4893,17,1
4894,1445,1
4895,1009,-1
4896,66,1
4897,931,1
4898,1195,1
4899,948,1
4900,878,1
2347,92,-1
4901,1105,1
4902,905,1
4903,177,1
4904,1126,1
4905,250,1
4906,53,1
4907,41,1
4908,27,1
4909,1126,1
4910,1445,1
4911,792,1
4912,14,1
3466,141,1
4913,305,1
4914,17,1
4915,942,1
4916,1126,1
4917,245,1
4918,76,1
4919,388,-1
4920,259,1
4921,1126,1
4922,940,1
4923,994,1
4924,115,1
4925,50,1
4925,1493,1
4926,50,1
4927,115,1
4928,6,1
2071,115,-1
1879,3,1
4929,1127,1
4930,1578,1
4931,205,1
4932,76,1
4933,27,1
4934,258,-1
3589,1578,1
4379,1578,1
4935,1698,1
4936,640,1
4937,378,1
4938,976,1
4868,1618,1
4939,115,-1
4940,6,1
4941,1385,1
4942,66,1
4943,882,1
4944,1148,1
2412,104,1
4945,1236,1
4946,54,1
4947,66,1
4948,31,1
4949,643,1
4950,985,1
4951,525,1
4952,1468,1
4953,1484,1
4954,340,1
4954,660,1
4955,645,1
4956,76,1
4957,1170,1
4958,994,1
4955,505,1
4959,1013,1
4960,116,1
4961,627,1
4962,280,1
4963,54,1
4769,1618,1
4964,304,1
4965,1578,1
4966,1129,1
4967,1430,1
4968,290,1
3700,1578,1
4969,640,1
4970,129,-1
4971,1644,1
4972,569,1
4973,66,1
4974,17,1
3902,445,1
4975,676,1
4976,6,1
3218,525,1
4977,729,1
4978,332,1
4978,177,1
4979,6,1
4980,1618,1
3056,214,1
4981,58,1
4982,1445,1
4983,5,1
4984,1680,1
4985,17,1
4986,651,1
4987,340,1
4988,438,1
4989,1445,1
4990,546,1
4991,5,1
4992,748,1
4993,1690,1
4994,832,-1
4995,668,1
4995,151,1
4996,976,1
4997,100,1
4998,62,1
4999,115,1
5000,305,1
1957,13,1
5001,1217,1
5002,1579,-1
5003,53,1
5004,1116,1
5005,956,1
5006,76,1
5007,62,1
2250,551,-1
5008,6,1
5009,85,1
5010,332,1
5011,354,1
3476,58,1
5012,884,1
3941,41,1
3577,824,1
5013,976,1
5014,1119,1
5015,1263,1
5016,976,1
5017,994,1
5018,976,1
5019,62,1
5020,310,1
5021,27,1
5022,295,1
5023,16,1
5024,934,1
5025,837,1
5026,360,1
5027,230,1
5028,884,1
5029,1074,1
4570,551,-1
5030,551,-1
5031,134,1
5032,66,1
5033,118,1
2758,551,-1
5034,6,1
5035,619,1
5036,115,1
5037,461,1
5038,859,1
5039,1393,1
5040,1090,1
5041,43,1
5042,88,1
4342,1126,1
5043,1443,1
5043,266,1
5044,76,1
5045,27,1
5046,1127,1
5047,422,1
5048,115,1
4880,340,1
4863,1127,-1
5049,341,1
5050,1149,1
5051,1074,1
5052,1516,1
5053,62,1
5054,118,1
5055,976,1
5056,1445,1
5057,1126,1
5058,100,1
5059,6,1
5060,578,1
5061,1257,1
5062,832,1
5063,35,1
5064,53,1
5065,561,1
5066,1126,1
5067,364,1
5068,422,1
4790,66,1
5069,246,1
5070,45,1
5071,17,1
5072,1507,1
1812,1126,1
5073,921,-1
5074,260,-1
5075,386,1
5076,66,-1
5077,1364,1
5078,1083,1
5079,865,-1
5080,547,1
5081,171,1
5082,768,1
5083,102,1
5084,985,1
5085,66,1
5086,115,1
5087,27,1
2761,1343,1
5088,878,1
5089,27,1
5090,1445,1
5091,1618,1
5092,1126,1
5093,81,1
5094,849,1
5095,1385,1
5096,92,1
5097,104,1
5098,180,1
5099,4,1
5100,928,1
5101,332,1
5102,66,1
5103,35,1
5104,976,1
5105,17,1
5106,388,-1
5107,1128,1
5108,1721,1
5109,66,1
1941,241,1
3200,731,1
5110,1307,-1
5111,92,1
5112,479,1
2238,66,1
5113,89,1
5114,1695,1
5115,878,1
5116,1126,1
5117,76,1
3808,100,1
5118,55,1
5119,115,1
3209,519,1
1938,91,1
3591,91,1
5120,517,1
3532,865,1
5121,6,1
5122,5,1
5123,660,1
5123,340,1
5124,934,1
5125,993,1
5126,370,1
5127,3,1
5128,1472,1
5129,66,1
5130,931,1
5131,43,1
5132,865,1
5120,1090,1
5133,17,1
5134,37,1
5135,660,1
5136,145,1
5137,340,1
5138,1445,1
5139,179,1
5140,553,1
5141,6,1
5142,1126,1
3846,27,-1
5143,92,1
5144,1488,1
5145,17,1
3347,1355,1
5146,76,1
5147,525,1
5148,1714,1
5149,413,1
5150,4,1
5151,739,-1
5152,100,1
5153,66,1
5154,1242,1
5155,254,-1
5156,1337,1
5157,6,1
5158,259,1
5159,236,1
5160,444,1
5161,27,1
5162,340,1
5163,561,1
5164,5,1
5165,1126,1
5166,389,1
5167,261,1
5168,6,1
2095,676,1
5169,1525,1
5170,45,1
4227,1126,1
5171,17,1
5172,1126,1
5173,5,1
5174,724,1
5175,180,1
5175,92,1
5176,254,1
4622,66,1
5177,1126,1
5178,53,1
4973,14,1
5179,127,1
5180,582,1
5181,1587,1
5182,626,-1
5183,53,-1
5184,931,1
5185,402,1
5186,78,1
5187,1326,1
5187,1305,1
5187,371,1
5188,1676,1
3470,177,1
5189,739,1
5079,170,1
5190,1277,1
5191,116,1
5192,1385,1
5193,1222,1
5194,453,1
5195,66,1
5196,388,1
2613,116,1
5197,27,1
5198,15,1
5199,92,1
5200,22,1
5201,332,1
5202,22,1
5203,1634,1
5204,878,1
